date;week;weekday;value;target;category;place
07/02/14 00:00;18;5;35;;Прочие расходы;Россия
07/02/14 00:00;18;5;15;;Прочие расходы;Россия
08/02/14 00:00;18;6;100;;Прочие расходы;Россия
08/02/14 00:00;18;6;27;;Проезд;Россия
08/02/14 00:00;18;6;24;;Проезд;Россия
08/02/14 00:00;18;6;25;;Проезд;Россия
09/02/14 00:00;18;7;26;;Продукты;Россия
09/02/14 00:00;18;7;37,69;;Продукты;Россия
09/02/14 00:00;18;7;64,66;;Продукты;Россия
10/02/14 00:00;19;1;400;;Подарки;Россия
10/02/14 00:00;19;1;36700;;Прочие расходы;Россия
10/02/14 00:00;19;1;1200;;Для Насти;Россия
10/02/14 00:00;19;1;21000;Платёж по кредиту;Прочие расходы;Россия
10/02/14 00:00;19;1;21000;;Прочие расходы;Россия
11/02/14 00:00;19;2;4000;Ипотека;Прочие расходы;Россия
11/02/14 00:00;19;2;5500;Зубы;Прочие расходы;Россия
11/02/14 00:00;19;2;1500;Джинсы;Прочие расходы;Россия
11/02/14 00:00;19;2;35;;Проезд;Россия
11/02/14 00:00;19;2;14,5;;Прочие расходы;Россия
12/02/14 00:00;19;3;34000;Платёж по кредиту;Прочие расходы;Россия
12/02/14 00:00;19;3;124;;Для Насти;Россия
12/02/14 00:00;19;3;4900;;Прочие расходы;Россия
13/02/14 00:00;19;4;2000;;Прочие расходы;Россия
13/02/14 00:00;19;4;1366,86;;Продукты;Россия
13/02/14 00:00;19;4;132;;Обед;Россия
14/02/14 00:00;19;5;35;;Проезд;Россия
14/02/14 00:00;19;5;1200;;Одежда, обувь, аксессуары;Россия
14/02/14 00:00;19;5;35;;Проезд;Россия
14/02/14 00:00;19;5;500;Fl;Прочие расходы;Россия
14/02/14 00:00;19;5;35;;Проезд;Россия
14/02/14 00:00;19;5;86,4;;Лечение и лекарства;Россия
14/02/14 00:00;19;5;440;;Отдых и развлечения;Россия
14/02/14 00:00;19;5;132,05;;Обед;Россия
14/02/14 00:00;19;5;740;;Прочие расходы;Россия
14/02/14 00:00;19;5;210;;Продукты;Россия
14/02/14 00:00;19;5;18198;;Гостиница, Отпуск;Россия
14/02/14 00:00;19;5;1000;;Прочие расходы;Россия
15/02/14 00:00;19;6;1500;;Прочие расходы;Россия
15/02/14 00:00;19;6;3000;;Прочие расходы;Россия
15/02/14 00:00;19;6;105;;Ремонт;Россия
15/02/14 00:00;19;6;68;;Для крыс;Россия
16/02/14 00:00;19;7;99,7;;Корректировка;Россия
16/02/14 00:00;19;7;700;Мир акул ;Билеты;Россия
16/02/14 00:00;19;7;100;;Для Насти;Россия
16/02/14 00:00;19;7;382,67;;Продукты;Россия
17/02/14 00:00;20;1;760;;Лечение и лекарства;Россия
17/02/14 00:00;20;1;412;;Для Насти;Россия
17/02/14 00:00;20;1;5;;Для Насти;Россия
17/02/14 00:00;20;1;242,1;;Продукты;Россия
17/02/14 00:00;20;1;100;;Для Насти;Россия
17/02/14 00:00;20;1;534,6;;Лечение и лекарства;Россия
17/02/14 00:00;20;1;37;;Продукты;Россия
17/02/14 00:00;20;1;260;;Продукты;Россия
17/02/14 00:00;20;1;1000;;Прочие расходы;Россия
17/02/14 00:00;20;1;200;;Прочие расходы;Россия
18/02/14 00:00;20;2;58,59;;Продукты;Россия
18/02/14 00:00;20;2;35;;Проезд;Россия
18/02/14 00:00;20;2;2011,9;Вцкп.  Вода 32 ;Коммунальные платежи;Россия
18/02/14 00:00;20;2;120,76;Газ 24 куба;Коммунальные платежи;Россия
18/02/14 00:00;20;2;754,29;Петроэнергосбыт. 186/54;Коммунальные платежи;Россия
18/02/14 00:00;20;2;283,48;;Корректировка;Россия
19/02/14 00:00;20;3;2000;;Прочие расходы;Россия
19/02/14 00:00;20;3;1000;;Прочие расходы;Россия
19/02/14 00:00;20;3;24;;Проезд;Россия
19/02/14 00:00;20;3;642,25;;Продукты;Россия
19/02/14 00:00;20;3;27;;Продукты;Россия
19/02/14 00:00;20;3;58;;Продукты;Россия
21/02/14 00:00;20;5;230;;Продукты;Россия
21/02/14 00:00;20;5;500;;Прочие расходы;Россия
21/02/14 00:00;20;5;162,55;;Корректировка;Россия
21/02/14 00:00;20;5;559,15;;Корректировка;Россия
22/02/14 00:00;20;6;1000;;Прочие расходы;Россия
23/02/14 00:00;20;7;370;;Для крыс;Россия
23/02/14 00:00;20;7;791,67;;Продукты;Россия
23/02/14 00:00;20;7;26;;Проезд;Россия
23/02/14 00:00;20;7;100;;Прочие расходы;Россия
23/02/14 00:00;20;7;27;;Проезд;Россия
23/02/14 00:00;20;7;173,5;;Продукты;Россия
23/02/14 00:00;20;7;50;;Для Насти;Россия
23/02/14 00:00;20;7;600;;Лечение и лекарства;Россия
23/02/14 00:00;20;7;180;;Прочие расходы;Россия
23/02/14 00:00;20;7;423,09;;Продукты;Россия
23/02/14 00:00;20;7;50;;Прочие расходы;Россия
24/02/14 00:00;21;1;33;;Бытовая химия;Россия
25/02/14 00:00;21;2;24;;Проезд;Россия
25/02/14 00:00;21;2;29;;Продукты;Россия
25/02/14 00:00;21;2;23000;;Ипотека;Россия
25/02/14 00:00;21;2;51;;Продукты;Россия
25/02/14 00:00;21;2;5000;Имплантация;Лечение и лекарства;Россия
26/02/14 00:00;21;3;30900;;Прочие расходы;Россия
26/02/14 00:00;21;3;407,47;;Корректировка;Россия
26/02/14 00:00;21;3;1600;Штатив;Электроника;Россия
26/02/14 00:00;21;3;945;;Проезд;Россия
26/02/14 00:00;21;3;155;;Бытовая химия;Россия
26/02/14 00:00;21;3;585,35;;Продукты;Россия
26/02/14 00:00;21;3;29000;Отложено на платёж по кредиту;Прочие расходы;Россия
27/02/14 00:00;21;4;1480;;Ремонт;Россия
27/02/14 00:00;21;4;848,6;;Лечение и лекарства;Россия
27/02/14 00:00;21;4;300;8 марта;Прочие расходы;Россия
27/02/14 00:00;21;4;200;Отезд;Отдых и развлечения;Россия
28/02/14 00:00;21;5;39,8;;Продукты;Россия
28/02/14 00:00;21;5;57,4;;Продукты;Россия
28/02/14 00:00;21;5;880;;Подарки;Россия
28/02/14 00:00;21;5;300;;Мобильная связь;Россия
28/02/14 00:00;21;5;100;;Мобильная связь;Россия
01/03/14 00:00;21;6;1000;;Прочие расходы;Россия
01/03/14 00:00;21;6;354,33;;Ремонт;Россия
02/03/14 00:00;21;7;789,04;;Продукты;Россия
02/03/14 00:00;21;7;11000;;Лечение и лекарства;Россия
02/03/14 00:00;21;7;8000;;Прочие расходы;Россия
03/03/14 00:00;22;1;500;;Прочие расходы;Россия
03/03/14 00:00;22;1;25;;Продукты;Россия
03/03/14 00:00;22;1;27;;Проезд;Россия
03/03/14 00:00;22;1;24;;Проезд;Россия
03/03/14 00:00;22;1;35;;Проезд;Россия
03/03/14 00:00;22;1;24;;Прочие расходы;Россия
03/03/14 00:00;22;1;914,12;;Продукты;Россия
03/03/14 00:00;22;1;580,27;;Продукты;Россия
03/03/14 00:00;22;1;27;;Продукты;Россия
03/03/14 00:00;22;1;1000;;Обед;Россия
03/03/14 00:00;22;1;600;Батарейка;Электроника;Россия
03/03/14 00:00;22;1;135;;Продукты;Россия
04/03/14 00:00;22;2;100;;Прочие расходы;Россия
04/03/14 00:00;22;2;27;;Прочие расходы;Россия
04/03/14 00:00;22;2;24;;Проезд;Россия
04/03/14 00:00;22;2;27;;Проезд;Россия
04/03/14 00:00;22;2;357;;Прочие расходы;Россия
04/03/14 00:00;22;2;40000;;Прочие расходы;Россия
05/03/14 00:00;22;3;100;;Прочие расходы;Россия
05/03/14 00:00;22;3;27;;Проезд;Россия
05/03/14 00:00;22;3;24;;Проезд;Россия
05/03/14 00:00;22;3;27;;Проезд;Россия
05/03/14 00:00;22;3;157,7;;Продукты;Россия
05/03/14 00:00;22;3;106;;Ремонт;Россия
06/03/14 00:00;22;4;1770;Красота;Прочие расходы;Россия
06/03/14 00:00;22;4;1356;;Подарки;Россия
06/03/14 00:00;22;4;24;;Проезд;Россия
06/03/14 00:00;22;4;24;;Проезд;Россия
06/03/14 00:00;22;4;100;;Прочие расходы;Россия
06/03/14 00:00;22;4;27;;Проезд;Россия
06/03/14 00:00;22;4;24;;Проезд;Россия
06/03/14 00:00;22;4;1000;;Прочие расходы;Россия
06/03/14 00:00;22;4;500;;Интернет;Россия
06/03/14 00:00;22;4;2000;;Красота;Россия
06/03/14 00:00;22;4;105;;Приложение для телефона;Россия
07/03/14 00:00;22;5;33;;Проезд;Россия
07/03/14 00:00;22;5;27;;Проезд;Россия
07/03/14 00:00;22;5;1838,4;;Одежда, обувь, аксессуары;Россия
07/03/14 00:00;22;5;498;;Отдых и развлечения;Россия
07/03/14 00:00;22;5;1508;;Подарки;Россия
07/03/14 00:00;22;5;27;;Проезд;Россия
07/03/14 00:00;22;5;100;;Прочие расходы;Россия
07/03/14 00:00;22;5;184;;Отдых и развлечения;Россия
07/03/14 00:00;22;5;900,75;;Продукты;Россия
07/03/14 00:00;22;5;35;;Проезд;Россия
07/03/14 00:00;22;5;600;;Подарки;Россия
08/03/14 00:00;22;6;8000;;Прочие расходы;Россия
08/03/14 00:00;22;6;34500;;Прочие расходы;Россия
08/03/14 00:00;22;6;500;Интернет;Интернет;Россия
08/03/14 00:00;22;6;10000;;Ипотека;Россия
08/03/14 00:00;22;6;1400;Английский;Для Насти;Россия
08/03/14 00:00;22;6;1000;Охрана;Для Насти;Россия
08/03/14 00:00;22;6;3000;;Коммунальные платежи;Россия
08/03/14 00:00;22;6;1000;На нужды школы;Для Насти;Россия
08/03/14 00:00;22;6;1291,7;;Корректировка;Россия
08/03/14 00:00;22;6;500;Цветы;Подарки;Россия
08/03/14 00:00;22;6;356,2;;Ремонт;Россия
08/03/14 00:00;22;6;10000;На отпуск;Прочие расходы;Россия
09/03/14 00:00;22;7;1855,6;;Продукты;Россия
10/03/14 00:00;23;1;400;Английский;Для Насти;Россия
10/03/14 00:00;23;1;69,9;;Продукты;Россия
10/03/14 00:00;23;1;5000;;Лечение и лекарства;Россия
10/03/14 00:00;23;1;94,5;;Продукты;Россия
11/03/14 00:00;23;2;27;;Проезд;Россия
11/03/14 00:00;23;2;343,7;;Лечение и лекарства;Россия
11/03/14 00:00;23;2;123;;Подарки;Россия
11/03/14 00:00;23;2;66;;Приложение для телефона;Россия
11/03/14 00:00;23;2;27;;Проезд;Россия
11/03/14 00:00;23;2;37;;Продукты;Россия
11/03/14 00:00;23;2;35;;Проезд;Россия
11/03/14 00:00;23;2;15,93;;Продукты;Россия
11/03/14 00:00;23;2;37;;Прочие расходы;Россия
11/03/14 00:00;23;2;35;;Прочие расходы;Россия
12/03/14 00:00;23;3;56;;Проезд;Россия
12/03/14 00:00;23;3;27;;Проезд;Россия
12/03/14 00:00;23;3;209;;Обед;Россия
12/03/14 00:00;23;3;100;;Прочие расходы;Россия
12/03/14 00:00;23;3;27;;Проезд;Россия
12/03/14 00:00;23;3;30;;Ремонт;Россия
12/03/14 00:00;23;3;666,7;;Лечение и лекарства;Россия
12/03/14 00:00;23;3;335,94;;Продукты;Россия
12/03/14 00:00;23;3;25;;Проезд;Россия
12/03/14 00:00;23;3;265,4;;Продукты;Россия
12/03/14 00:00;23;3;400;Завтраки;Для Насти;Россия
13/03/14 00:00;23;4;27;;Проезд;Россия
13/03/14 00:00;23;4;1000;;Обед;Россия
13/03/14 00:00;23;4;20000;;Прочие расходы;Россия
13/03/14 00:00;23;4;24;;Проезд;Россия
13/03/14 00:00;23;4;27;;Проезд;Россия
13/03/14 00:00;23;4;1000;Охрана;Для Насти;Россия
14/03/14 00:00;23;5;27;;Проезд;Россия
14/03/14 00:00;23;5;100;;Прочие расходы;Россия
14/03/14 00:00;23;5;24;;Проезд;Россия
14/03/14 00:00;23;5;27;;Проезд;Россия
14/03/14 00:00;23;5;1224,05;;Продукты;Россия
14/03/14 00:00;23;5;100;;Продукты;Россия
14/03/14 00:00;23;5;1000;Босоножки;Одежда, обувь, аксессуары;Россия
17/03/14 00:00;24;1;435,71;;Продукты;Россия
17/03/14 00:00;24;1;814;;Красота;Россия
17/03/14 00:00;24;1;224,1;;Красота;Россия
17/03/14 00:00;24;1;70;;Для крыс;Россия
17/03/14 00:00;24;1;933,88;;Корректировка;Россия
17/03/14 00:00;24;1;27;;Проезд;Россия
17/03/14 00:00;24;1;4450,5;;Коммунальные платежи;Россия
17/03/14 00:00;24;1;100;;Прочие расходы;Россия
17/03/14 00:00;24;1;27;;Проезд;Россия
18/03/14 00:00;24;2;190,9;;Продукты;Россия
18/03/14 00:00;24;2;12400;;Прочие расходы;Россия
18/03/14 00:00;24;2;9014;Билеты в Ригу ;Отпуск;Россия
18/03/14 00:00;24;2;500;;Прочие расходы;Россия
18/03/14 00:00;24;2;2000;;Прочие расходы;Россия
18/03/14 00:00;24;2;724,4;;Продукты;Россия
18/03/14 00:00;24;2;30000;;Прочие расходы;Россия
18/03/14 00:00;24;2;3000;;Прочие расходы;Россия
18/03/14 00:00;24;2;255;;Мобильная связь;Россия
18/03/14 00:00;24;2;250;;Мобильная связь;Россия
18/03/14 00:00;24;2;281,5;;Корректировка;Россия
18/03/14 00:00;24;2;181;;Обед;Россия
18/03/14 00:00;24;2;25503;;Отпуск;Россия
18/03/14 00:00;24;2;790;;Отпуск;Россия
18/03/14 00:00;24;2;770;;Красота;Россия
18/03/14 00:00;24;2;305,15;;Продукты;Россия
18/03/14 00:00;24;2;27;;Проезд;Россия
19/03/14 00:00;24;3;27;;Проезд;Россия
19/03/14 00:00;24;3;27;;Проезд;Россия
19/03/14 00:00;24;3;74;;Лечение и лекарства;Россия
20/03/14 00:00;24;4;25,2;;Лечение и лекарства;Россия
20/03/14 00:00;24;4;10094;;Лечение и лекарства;Россия
20/03/14 00:00;24;4;27;;Проезд;Россия
20/03/14 00:00;24;4;100;;Прочие расходы;Россия
20/03/14 00:00;24;4;1164;Страховка;Отпуск;Россия
20/03/14 00:00;24;4;95;;Продукты;Россия
20/03/14 00:00;24;4;27;;Проезд;Россия
20/03/14 00:00;24;4;114;;Продукты;Россия
20/03/14 00:00;24;4;200;;Прочие расходы;Россия
20/03/14 00:00;24;4;945;;Проезд;Россия
20/03/14 00:00;24;4;3000;На квартиру;Прочие расходы;Россия
20/03/14 00:00;24;4;1253,86;;Продукты;Россия
20/03/14 00:00;24;4;61;;Продукты;Россия
20/03/14 00:00;24;4;114;;Прочие расходы;Россия
20/03/14 00:00;24;4;114;;Прочие расходы;Россия
21/03/14 00:00;24;5;544;;Лечение и лекарства;Россия
21/03/14 00:00;24;5;25;;Проезд;Россия
21/03/14 00:00;24;5;35;;Проезд;Россия
21/03/14 00:00;24;5;221,1;;Лечение и лекарства;Россия
21/03/14 00:00;24;5;221,1;;Прочие расходы;Россия
22/03/14 00:00;24;6;7000;На квартиру;Прочие расходы;Россия
22/03/14 00:00;24;6;100;;Прочие расходы;Россия
22/03/14 00:00;24;6;292,06;;Продукты;Россия
22/03/14 00:00;24;6;99;;Приложение для телефона;Россия
22/03/14 00:00;24;6;50;Благотворительность;Прочие расходы;Россия
23/03/14 00:00;24;7;1794;;Лечение и лекарства;Россия
23/03/14 00:00;24;7;79;;Лечение и лекарства;Россия
23/03/14 00:00;24;7;51,41;;Продукты;Россия
24/03/14 00:00;25;1;19;;Проезд;Россия
24/03/14 00:00;25;1;50;;Прочие расходы;Россия
24/03/14 00:00;25;1;77;;Продукты;Россия
24/03/14 00:00;25;1;24;;Проезд;Россия
24/03/14 00:00;25;1;26;;Проезд;Россия
24/03/14 00:00;25;1;500;;Одежда, обувь, аксессуары;Россия
24/03/14 00:00;25;1;117,2;;Продукты;Россия
25/03/14 00:00;25;2;258;;Лечение и лекарства;Россия
25/03/14 00:00;25;2;207,5;Посылка;Прочие расходы;Россия
25/03/14 00:00;25;2;554,88;;Продукты;Россия
25/03/14 00:00;25;2;300;;Для крыс;Россия
25/03/14 00:00;25;2;24;;Проезд;Россия
25/03/14 00:00;25;2;26;;Проезд;Россия
25/03/14 00:00;25;2;100;;Прочие расходы;Россия
25/03/14 00:00;25;2;17500;;Прочие расходы;Россия
25/03/14 00:00;25;2;5327;;Лечение и лекарства;Россия
25/03/14 00:00;25;2;29;;Продукты;Россия
25/03/14 00:00;25;2;2000;;Прочие расходы;Россия
25/03/14 00:00;25;2;15000;На ипотеку;Ипотека;Россия
25/03/14 00:00;25;2;338,3;;Корректировка;Россия
26/03/14 00:00;25;3;2800;;Лечение и лекарства;Россия
26/03/14 00:00;25;3;10000;;Прочие расходы;Россия
26/03/14 00:00;25;3;383,5;;Лечение и лекарства;Россия
26/03/14 00:00;25;3;22;;Продукты;Россия
26/03/14 00:00;25;3;250;;Мобильная связь;Россия
26/03/14 00:00;25;3;339,85;;Продукты;Россия
26/03/14 00:00;25;3;1196,95;;Продукты;Россия
