date;week;weekday;value;target;category;place
03/06/13 00:00;64;1;32;;Питание;Россия
03/06/13 00:00;64;1;17;Туалет;Гигиена;Россия
04/06/13 00:00;64;2;20;Булочки;Питание;Россия
04/06/13 00:00;64;2;109;Мармелад;Питание;Россия
05/06/13 00:00;64;3;716,65;Подрамная сумка;Досуг/Велосипед;Россия
05/06/13 00:00;64;3;866;;Питание;Россия
06/06/13 00:00;64;4;149;;Питание;Россия
06/06/13 00:00;64;4;62;;Питание;Россия
06/06/13 00:00;64;4;100;;Связь/Телефон;Россия
06/06/13 00:00;64;4;33,39;Походное мыло x2;Гигиена;Россия
07/06/13 00:00;64;5;266;;Питание;Россия
07/06/13 00:00;64;5;249;;Питание;Россия
07/06/13 00:00;64;5;9060,79;Ремень, jetboil, шапка, кепка;Досуг/Инвентарь;Россия
10/06/13 00:00;65;1;198;;Питание;Россия
10/06/13 00:00;65;1;210;;Питание;Россия
13/06/13 00:00;65;4;121,2;;Питание;Россия
13/06/13 00:00;65;4;2600;Подшипники ILQ 9 PRO, конусы Seba;Досуг/Ролики;Россия
13/06/13 00:00;65;4;20;;Питание;Россия
14/06/13 00:00;65;5;989;;Медицина;Россия
14/06/13 00:00;65;5;17;;Питание;Россия
14/06/13 00:00;65;5;87,5;;Питание;Россия
16/06/13 00:00;65;7;394;;Питание;Россия
17/06/13 00:00;66;1;23;;Питание;Россия
17/06/13 00:00;66;1;69;;Питание;Россия
17/06/13 00:00;66;1;30;Веревка для ботинок;Хозяйство/Расходники;Россия
17/06/13 00:00;66;1;1800;Хакасия;Досуг/Сноуборд;Россия
18/06/13 00:00;66;2;30;;Питание;Россия
18/06/13 00:00;66;2;104,7;;Питание;Россия
18/06/13 00:00;66;2;6850;Палатка Tramp Rock 2;Досуг/Инвентарь;Россия
18/06/13 00:00;66;2;153,4;;Питание;Россия
19/06/13 00:00;66;3;16;;Питание;Россия
19/06/13 00:00;66;3;98;;Питание;Россия
19/06/13 00:00;66;3;23;;Транспорт;Россия
19/06/13 00:00;66;3;39;;Питание;Россия
19/06/13 00:00;66;3;275,5;Колышки;Досуг/Инвентарь;Россия
20/06/13 00:00;66;4;1000;Ремонт велоштанов;Досуг/Велосипед;Россия
20/06/13 00:00;66;4;27;;Питание;Россия
20/06/13 00:00;66;4;91;;Питание;Россия
20/06/13 00:00;66;4;200;На пикник;Досуг;Россия
20/06/13 00:00;66;4;100;;Транспорт;Россия
20/06/13 00:00;66;4;15;;Питание;Россия
20/06/13 00:00;66;4;1000;Тараканы;Досуг;Россия
20/06/13 00:00;66;4;110;;Гигиена;Россия
21/06/13 00:00;66;5;1960;Кеды Globe Red Belly Navy/Lime;Одежда;Россия
21/06/13 00:00;66;5;30;;Питание;Россия
21/06/13 00:00;66;5;97;;Питание;Россия
21/06/13 00:00;66;5;23;;Транспорт;Россия
21/06/13 00:00;66;5;45;;Питание;Россия
21/06/13 00:00;66;5;251;;Питание;Россия
22/06/13 00:00;66;6;75;;Питание;Россия
22/06/13 00:00;66;6;214,55;;Питание;Россия
22/06/13 00:00;66;6;150,45;Средства от комаров;Хозяйство/Расходники;Россия
23/06/13 00:00;66;7;35;;Питание;Россия
24/06/13 00:00;67;1;31;;Питание;Россия
24/06/13 00:00;67;1;109,7;;Питание;Россия
24/06/13 00:00;67;1;74;;Питание;Россия
24/06/13 00:00;67;1;39;;Питание;Россия
24/06/13 00:00;67;1;332,07;Аккумулятор для телефона;Хозяйство/Техника;Россия
25/06/13 00:00;67;2;28;;Питание;Россия
25/06/13 00:00;67;2;116,3;;Питание;Россия
25/06/13 00:00;67;2;33;;Питание;Россия
26/06/13 00:00;67;3;28,6;;Медицина;Россия
26/06/13 00:00;67;3;30;;Питание;Россия
26/06/13 00:00;67;3;150;65985;Жильё/Электроэнергия;Россия
26/06/13 00:00;67;3;10200;;Жильё/Аренда;Россия
26/06/13 00:00;67;3;95;;Питание;Россия
26/06/13 00:00;67;3;23;;Благотворительность;Россия
26/06/13 00:00;67;3;23;;Транспорт;Россия
26/06/13 00:00;67;3;35;;Питание;Россия
26/06/13 00:00;67;3;32;;Питание;Россия
27/06/13 00:00;67;4;24;;Питание;Россия
27/06/13 00:00;67;4;119,4;;Питание;Россия
27/06/13 00:00;67;4;104;;Питание;Россия
27/06/13 00:00;67;4;124;;Питание;Россия
28/06/13 00:00;67;5;58,8;;Питание;Россия
28/06/13 00:00;67;5;30;;Питание;Россия
29/06/13 00:00;67;6;50;;Досуг/Велосипед;Россия
29/06/13 00:00;67;6;39,9;Носки;Одежда;Россия
29/06/13 00:00;67;6;312,1;;Питание;Россия
30/06/13 00:00;67;7;21;;Транспорт;Россия
30/06/13 00:00;67;7;61;;Питание;Россия
30/06/13 00:00;67;7;10;;Питание;Россия
30/06/13 00:00;67;7;21;;Транспорт;Россия
30/06/13 00:00;67;7;149;;Прочие;Россия
01/07/13 00:00;68;1;100;;Питание;Россия
01/07/13 00:00;68;1;650;;Связь/Интернет;Россия
01/07/13 00:00;68;1;200;;Связь/Телефон;Россия
01/07/13 00:00;68;1;44,54;Шнурки;Одежда;Россия
02/07/13 00:00;68;2;30;Булочки;Питание;Россия
02/07/13 00:00;68;2;124;;Питание;Россия
02/07/13 00:00;68;2;108;;Питание;Россия
02/07/13 00:00;68;2;50;;Досуг/Велосипед;Россия
02/07/13 00:00;68;2;150;;Хозяйство/Расходники;Россия
02/07/13 00:00;68;2;17,5;;Гигиена;Россия
02/07/13 00:00;68;2;14;;Хозяйство/Инвентарь;Россия
02/07/13 00:00;68;2;43;;Хозяйство/Расходники;Россия
03/07/13 00:00;68;3;30;;Питание;Россия
03/07/13 00:00;68;3;123,8;;Питание;Россия
03/07/13 00:00;68;3;690;;Питание;Россия
04/07/13 00:00;68;4;21;;Транспорт;Россия
04/07/13 00:00;68;4;140;;Питание;Россия
04/07/13 00:00;68;4;61;;Питание;Россия
04/07/13 00:00;68;4;28;;Питание;Россия
07/07/13 00:00;68;7;559,9;В походе;Питание;Россия
07/07/13 00:00;68;7;264;;Досуг;Россия
08/07/13 00:00;69;1;30;;Питание;Россия
08/07/13 00:00;69;1;75;;Питание;Россия
08/07/13 00:00;69;1;137,17;Дезодорант;Гигиена;Россия
08/07/13 00:00;69;1;171,44;Стиральный порошок;Гигиена;Россия
08/07/13 00:00;69;1;308,39;Горожанка;Питание;Россия
09/07/13 00:00;69;2;30;Булочки;Питание;Россия
09/07/13 00:00;69;2;76,1;;Питание;Россия
09/07/13 00:00;69;2;109,5;;Питание;Россия
09/07/13 00:00;69;2;50;;Досуг/Велосипед;Россия
09/07/13 00:00;69;2;100;;Транспорт;Россия
09/07/13 00:00;69;2;2033;Шорты Prana;Одежда;Россия
09/07/13 00:00;69;2;38;Колышки для палатки x2;Досуг/Инвентарь;Россия
09/07/13 00:00;69;2;158,1;Овердрафт;Прочие;Россия
10/07/13 00:00;69;3;30;;Питание;Россия
10/07/13 00:00;69;3;108,2;;Питание;Россия
10/07/13 00:00;69;3;18;;Досуг/Настолки;Россия
10/07/13 00:00;69;3;13,48;Овердрафт;Прочие;Россия
11/07/13 00:00;69;4;30;;Питание;Россия
11/07/13 00:00;69;4;92,1;;Питание;Россия
11/07/13 00:00;69;4;132;Флягодержатель;Досуг/Велосипед;Россия
12/07/13 00:00;69;5;31;;Питание;Россия
12/07/13 00:00;69;5;97,3;;Питание;Россия
12/07/13 00:00;69;5;1100;Камеры, спицовка, ободная лента;Досуг/Велосипед;Россия
12/07/13 00:00;69;5;17;;Транспорт;Россия
12/07/13 00:00;69;5;990;Обод WTB LaserDisc 26 i21;Досуг/Велосипед;Россия
12/07/13 00:00;69;5;264;Грипсы GT Eva-Foam;Досуг/Велосипед;Россия
13/07/13 00:00;69;6;51,5;;Прочие;Россия
14/07/13 00:00;69;7;60;Пирожки;Питание;Россия
14/07/13 00:00;69;7;50;Вода;Питание;Россия
14/07/13 00:00;69;7;68;Арахис;Питание;Россия
15/07/13 00:00;70;1;30;;Питание;Россия
15/07/13 00:00;70;1;97;;Питание;Россия
15/07/13 00:00;70;1;20;;Питание;Россия
15/07/13 00:00;70;1;129;;Питание;Россия
15/07/13 00:00;70;1;1000;Парикмахерская;Гигиена;Россия
15/07/13 00:00;70;1;54,94;;Питание;Россия
16/07/13 00:00;70;2;32,1;;Питание;Россия
16/07/13 00:00;70;2;83,1;;Питание;Россия
17/07/13 00:00;70;3;30;;Питание;Россия
17/07/13 00:00;70;3;63;;Питание;Россия
18/07/13 00:00;70;4;20;;Питание;Россия
18/07/13 00:00;70;4;99;;Питание;Россия
18/07/13 00:00;70;4;46;;Питание;Россия
19/07/13 00:00;70;5;25;;Питание;Россия
19/07/13 00:00;70;5;69,5;;Питание;Россия
20/07/13 00:00;70;6;100;Пляж;Досуг;Россия
20/07/13 00:00;70;6;200;Веревочный аттракцион;Досуг;Россия
20/07/13 00:00;70;6;144,54;;Питание;Россия
20/07/13 00:00;70;6;53,52;;Питание;Россия
21/07/13 00:00;70;7;113,7;;Прочие;Россия
22/07/13 00:00;71;1;30;;Питание;Россия
22/07/13 00:00;71;1;73,8;;Питание;Россия
22/07/13 00:00;71;1;87;;Питание;Россия
22/07/13 00:00;71;1;169;Вольтарен;Медицина;Россия
23/07/13 00:00;71;2;30;;Питание;Россия
23/07/13 00:00;71;2;102;;Питание;Россия
24/07/13 00:00;71;3;16;;Транспорт;Россия
24/07/13 00:00;71;3;303;;Питание;Россия
25/07/13 00:00;71;4;30;;Питание;Россия
25/07/13 00:00;71;4;92,3;;Питание;Россия
25/07/13 00:00;71;4;250;Адаптер для газовой горелки;Хозяйство/Инвентарь;Россия
25/07/13 00:00;71;4;280;Газовые баллоны Covea x2 230г;Хозяйство/Расходники;Россия
25/07/13 00:00;71;4;4101,01;Тормоза Avid Elixir 3;Досуг/Велосипед;Россия
25/07/13 00:00;71;4;22,96;;Питание;Россия
25/07/13 00:00;71;4;55,9;;Гигиена;Россия
25/07/13 00:00;71;4;87,14;;Гигиена;Россия
26/07/13 00:00;71;5;25;;Питание;Россия
26/07/13 00:00;71;5;100;;Питание;Россия
26/07/13 00:00;71;5;100;;Транспорт;Россия
27/07/13 00:00;71;6;344;;Питание;Россия
28/07/13 00:00;71;7;131,45;;Транспорт;Россия
29/07/13 00:00;72;1;30;;Питание;Россия
29/07/13 00:00;72;1;37;;Питание;Россия
29/07/13 00:00;72;1;76,1;;Питание;Россия
29/07/13 00:00;72;1;73;;Питание;Россия
30/07/13 00:00;72;2;23;;Благотворительность;Россия
30/07/13 00:00;72;2;117,9;;Питание;Россия
30/07/13 00:00;72;2;150;Газовый баллон Следопыт;Хозяйство/Расходники;Россия
30/07/13 00:00;72;2;32;;Питание;Россия
30/07/13 00:00;72;2;50;;Досуг/Велосипед;Россия
30/07/13 00:00;72;2;58,5;Керосин, контейнер;Хозяйство/Расходники;Россия
30/07/13 00:00;72;2;149;Овердрафт;Прочие;Россия
31/07/13 00:00;72;3;20;;Питание;Россия
31/07/13 00:00;72;3;99,7;;Питание;Россия
31/07/13 00:00;72;3;108,4;;Питание;Россия
01/08/13 00:00;72;4;28;;Питание;Россия
01/08/13 00:00;72;4;94,8;;Питание;Россия
01/08/13 00:00;72;4;99;;Питание;Россия
02/08/13 00:00;72;5;5025;Свадьба;Благотворительность;Россия
02/08/13 00:00;72;5;37;;Питание;Россия
02/08/13 00:00;72;5;39;;Питание;Россия
03/08/13 00:00;72;6;302;;Питание;Россия
03/08/13 00:00;72;6;650;;Связь/Интернет;Россия
05/08/13 00:00;73;1;30;;Питание;Россия
05/08/13 00:00;73;1;86,2;;Питание;Россия
05/08/13 00:00;73;1;64,1;;Питание;Россия
06/08/13 00:00;73;2;29;;Питание;Россия
06/08/13 00:00;73;2;290;Пад Тай с креветками;Питание;Россия
06/08/13 00:00;73;2;54;;Питание;Россия
07/08/13 00:00;73;3;32;;Питание;Россия
07/08/13 00:00;73;3;86,05;;Питание;Россия
07/08/13 00:00;73;3;58;;Питание;Россия
07/08/13 00:00;73;3;104,5;;Питание;Россия
07/08/13 00:00;73;3;910;;Благотворительность;Россия
07/08/13 00:00;73;3;15;;Питание;Россия
07/08/13 00:00;73;3;732,93;Подрамная сумка;Досуг/Велосипед;Россия
07/08/13 00:00;73;3;298,5;Шампунь, кондиционер, зубная нить;Гигиена;Россия
07/08/13 00:00;73;3;129;Ватные палочки, зубная паста;Гигиена;Россия
07/08/13 00:00;73;3;120;Керосин;Хозяйство/Расходники;Россия
08/08/13 00:00;73;4;30;;Питание;Россия
08/08/13 00:00;73;4;104,5;;Питание;Россия
08/08/13 00:00;73;4;102;;Питание;Россия
08/08/13 00:00;73;4;330;;Благотворительность;Россия
08/08/13 00:00;73;4;39;;Питание;Россия
09/08/13 00:00;73;5;49;;Благотворительность;Россия
10/08/13 00:00;73;6;494;;Питание;Россия
10/08/13 00:00;73;6;40;;Транспорт;Россия
11/08/13 00:00;73;7;92;;Питание;Россия
11/08/13 00:00;73;7;300;Вейкборд;Досуг;Россия
11/08/13 00:00;73;7;18;;Транспорт;Россия
12/08/13 00:00;74;1;3700;Трансфер;Досуг/Ролики;Россия
12/08/13 00:00;74;1;30;;Питание;Россия
12/08/13 00:00;74;1;18;;Медицина;Россия
13/08/13 00:00;74;2;30;;Питание;Россия
13/08/13 00:00;74;2;72;;Питание;Россия
13/08/13 00:00;74;2;330;Табак, уголь;Досуг;Россия
13/08/13 00:00;74;2;32;Хот-дог;Питание;Россия
13/08/13 00:00;74;2;500;ЕТК;Транспорт;Россия
13/08/13 00:00;74;2;38;Шоколад;Благотворительность;Россия
15/08/13 00:00;74;4;35;;Питание;Россия
15/08/13 00:00;74;4;74,5;;Питание;Россия
15/08/13 00:00;74;4;1180;Блеск;Медицина;Россия
15/08/13 00:00;74;4;282;;Питание;Россия
16/08/13 00:00;74;5;30;;Питание;Россия
16/08/13 00:00;74;5;64;;Питание;Россия
16/08/13 00:00;74;5;20;;Питание;Россия
16/08/13 00:00;74;5;80;;Питание;Россия
16/08/13 00:00;74;5;1800;Анализы;Медицина;Россия
17/08/13 00:00;74;6;200;;Питание;Россия
17/08/13 00:00;74;6;100;Комиссия;Прочие;Россия
18/08/13 00:00;74;7;150;Сувенир;Благотворительность;Россия
18/08/13 00:00;74;7;340;;Питание;Россия
18/08/13 00:00;74;7;200;;Связь/Телефон;Россия
18/08/13 00:00;74;7;627,5;Красноярский край;Досуг/Ролики;Россия
19/08/13 00:00;75;1;113,35;;Питание;Россия
19/08/13 00:00;75;1;30;;Питание;Россия
19/08/13 00:00;75;1;53,35;;Питание;Россия
20/08/13 00:00;75;2;30;;Питание;Россия
20/08/13 00:00;75;2;52,4;;Питание;Россия
20/08/13 00:00;75;2;83;;Питание;Россия
20/08/13 00:00;75;2;74;;Питание;Россия
20/08/13 00:00;75;2;250;Стиральный порошок, бальзам;Гигиена;Россия
21/08/13 00:00;75;3;32;;Питание;Россия
21/08/13 00:00;75;3;102,35;;Питание;Россия
21/08/13 00:00;75;3;134,5;;Питание;Россия
22/08/13 00:00;75;4;31;;Питание;Россия
22/08/13 00:00;75;4;562,3;;Питание;Россия
22/08/13 00:00;75;4;51,2;;Питание;Россия
23/08/13 00:00;75;5;180;;Питание;Россия
23/08/13 00:00;75;5;23;;Транспорт;Россия
23/08/13 00:00;75;5;198;Сумерки;Благотворительность;Россия
24/08/13 00:00;75;6;200;Втулки;Досуг/Ролики;Россия
24/08/13 00:00;75;6;39;;Питание;Россия
24/08/13 00:00;75;6;68,7;;Питание;Россия
25/08/13 00:00;75;7;23;;Транспорт;Россия
25/08/13 00:00;75;7;150;;Питание;Россия
25/08/13 00:00;75;7;165;;Питание;Россия
26/08/13 00:00;76;1;30;;Питание;Россия
26/08/13 00:00;76;1;78,1;;Питание;Россия
26/08/13 00:00;76;1;65;;Питание;Россия
26/08/13 00:00;76;1;266;;Медицина;Россия
26/08/13 00:00;76;1;20400;;Жильё/Аренда;Россия
26/08/13 00:00;76;1;200;66224;Жильё/Электроэнергия;Россия
27/08/13 00:00;76;2;30;;Питание;Россия
27/08/13 00:00;76;2;600;Блеск;Медицина;Россия
27/08/13 00:00;76;2;440;Чайник Ideal;Хозяйство/Инвентарь;Россия
28/08/13 00:00;76;3;30;;Питание;Россия
28/08/13 00:00;76;3;217,6;;Питание;Россия
28/08/13 00:00;76;3;250;Кино;Досуг;Россия
28/08/13 00:00;76;3;330;;Питание;Россия
28/08/13 00:00;76;3;1624;Лекарства;Медицина;Россия
28/08/13 00:00;76;3;489,3;Лекарства;Медицина;Россия
28/08/13 00:00;76;3;166;Средство для чистки стекол, туалетная бумага;Гигиена;Россия
28/08/13 00:00;76;3;42;Крем после бритья;Гигиена;Россия
29/08/13 00:00;76;4;175;Новолуние;Благотворительность;Россия
29/08/13 00:00;76;4;94,4;;Питание;Россия
29/08/13 00:00;76;4;35;;Питание;Россия
29/08/13 00:00;76;4;800;Процедуры;Медицина;Россия
30/08/13 00:00;76;5;29;;Питание;Россия
30/08/13 00:00;76;5;54,75;;Питание;Россия
31/08/13 00:00;76;6;35;;Питание;Россия
31/08/13 00:00;76;6;23;;Транспорт;Россия
31/08/13 00:00;76;6;23;;Транспорт;Россия
31/08/13 00:00;76;6;70;;Питание;Россия
31/08/13 00:00;76;6;54;;Питание;Россия
31/08/13 00:00;76;6;90;;Питание;Россия
31/08/13 00:00;76;6;15;;Питание;Россия
31/08/13 00:00;76;6;400;Физио;Медицина;Россия
01/09/13 00:00;76;7;200;Кино;Досуг;Россия
01/09/13 00:00;76;7;167;;Питание;Россия
02/09/13 00:00;77;1;84,3;;Питание;Россия
02/09/13 00:00;77;1;191;;Питание;Россия
02/09/13 00:00;77;1;55;;Питание;Россия
02/09/13 00:00;77;1;650;;Связь/Интернет;Россия
02/09/13 00:00;77;1;500;;Благотворительность;Россия
03/09/13 00:00;77;2;26;;Питание;Россия
03/09/13 00:00;77;2;480;Внутренности бачка;Хозяйство/Сантехника;Россия
03/09/13 00:00;77;2;28;;Питание;Россия
03/09/13 00:00;77;2;45;;Питание;Россия
03/09/13 00:00;77;2;800;Физио, массаж;Медицина;Россия
03/09/13 00:00;77;2;125;;Питание;Россия
04/09/13 00:00;77;3;30;;Питание;Россия
04/09/13 00:00;77;3;97,9;;Питание;Россия
04/09/13 00:00;77;3;650;Замена внутренностей бачка;Хозяйство/Сантехника;Россия
04/09/13 00:00;77;3;4400;Английский + учебники;Образование;Россия
04/09/13 00:00;77;3;350;;Питание;Россия
05/09/13 00:00;77;4;61,7;;Питание;Россия
05/09/13 00:00;77;4;23;;Транспорт;Россия
05/09/13 00:00;77;4;110;;Питание;Россия
05/09/13 00:00;77;4;800;Физио, массаж;Медицина;Россия
06/09/13 00:00;77;5;31;;Питание;Россия
06/09/13 00:00;77;5;78,1;;Питание;Россия
06/09/13 00:00;77;5;20;;Хозяйство/Расходники;Россия
06/09/13 00:00;77;5;122;;Питание;Россия
07/09/13 00:00;77;6;23;;Транспорт;Россия
07/09/13 00:00;77;6;212;;Питание;Россия
08/09/13 00:00;77;7;23;;Транспорт;Россия
08/09/13 00:00;77;7;15;;Гигиена;Россия
08/09/13 00:00;77;7;400;Пицца;Досуг;Россия
08/09/13 00:00;77;7;14;;Питание;Россия
09/09/13 00:00;78;1;71,7;;Питание;Россия
09/09/13 00:00;78;1;190;Сумерки. Затмение;Благотворительность;Россия
09/09/13 00:00;78;1;39;Цветная бумага;Благотворительность;Россия
09/09/13 00:00;78;1;95;Обезжириватель;Хозяйство/Расходники;Россия
09/09/13 00:00;78;1;20;Перчатки;Хозяйство/Расходники;Россия
09/09/13 00:00;78;1;25;Влажные салфетки;Гигиена;Россия
09/09/13 00:00;78;1;34;Йогурт;Питание;Россия
09/09/13 00:00;78;1;14;Шприцы;Хозяйство/Расходники;Россия
10/09/13 00:00;78;2;800;Физио, массаж;Медицина;Россия
10/09/13 00:00;78;2;664;;Питание;Россия
10/09/13 00:00;78;2;46,3;;Питание;Россия
10/09/13 00:00;78;2;23;;Транспорт;Россия
10/09/13 00:00;78;2;15;;Гигиена;Россия
10/09/13 00:00;78;2;40;;Питание;Россия
11/09/13 00:00;78;3;30;;Питание;Россия
11/09/13 00:00;78;3;103,5;;Питание;Россия
11/09/13 00:00;78;3;60;CD-RW, DVD-R;Хозяйство/Расходники;Россия
12/09/13 00:00;78;4;1000;Физио, массаж;Медицина;Россия
12/09/13 00:00;78;4;80;Расческа;Хозяйство/Инвентарь;Россия
12/09/13 00:00;78;4;56;Зефир;Питание;Россия
12/09/13 00:00;78;4;78;;Питание;Россия
12/09/13 00:00;78;4;1007;Раствор, линзы;Медицина;Россия
14/09/13 00:00;78;6;700;Шульц 670;Питание;Россия
14/09/13 00:00;78;6;200;Физио;Медицина;Россия
14/09/13 00:00;78;6;450;;Питание;Россия
15/09/13 00:00;78;7;300;Красный факел - KILL;Досуг;Россия
16/09/13 00:00;79;1;200;;Связь/Телефон;Россия
16/09/13 00:00;79;1;25,5;Коммисия за выпуск виртуальной карты;Прочие;Россия
17/09/13 00:00;79;2;1000;Физио, массаж;Медицина;Россия
17/09/13 00:00;79;2;636,7;;Досуг;Россия
17/09/13 00:00;79;2;104,6;;Питание;Россия
17/09/13 00:00;79;2;800;Belle;Гигиена;Россия
17/09/13 00:00;79;2;18;;Транспорт;Россия
17/09/13 00:00;79;2;465;Цветы, конфеты;Благотворительность;Россия
18/09/13 00:00;79;3;42;;Питание;Россия
18/09/13 00:00;79;3;125;;Питание;Россия
18/09/13 00:00;79;3;141;;Гигиена;Россия
19/09/13 00:00;79;4;600;Физио, массаж;Медицина;Россия
19/09/13 00:00;79;4;100;Покер;Досуг;Россия
19/09/13 00:00;79;4;18;;Гигиена;Россия
19/09/13 00:00;79;4;180;;Питание;Россия
19/09/13 00:00;79;4;200;;Питание;Россия
20/09/13 00:00;79;5;30;;Питание;Россия
20/09/13 00:00;79;5;116,2;;Питание;Россия
20/09/13 00:00;79;5;90;;Прочие;Россия
20/09/13 00:00;79;5;200;;Связь/Телефон;Россия
21/09/13 00:00;79;6;400;Физио;Медицина;Россия
21/09/13 00:00;79;6;627;;Питание;Россия
22/09/13 00:00;79;7;71;;Благотворительность;Россия
22/09/13 00:00;79;7;6034;Постельное белье, простынь, одеяло, подушки, коврики, шторка;Хозяйство;Россия
22/09/13 00:00;79;7;106;;Питание;Россия
23/09/13 00:00;80;1;88,8;;Питание;Россия
23/09/13 00:00;80;1;200;;Транспорт;Россия
23/09/13 00:00;80;1;2910;Кузбасс;Досуг/Сноуборд;Россия
24/09/13 00:00;80;2;1500;Батут;Досуг;Россия
24/09/13 00:00;80;2;77;;Питание;Россия
24/09/13 00:00;80;2;34;;Питание;Россия
24/09/13 00:00;80;2;69;;Питание;Россия
26/09/13 00:00;80;4;115,4;;Питание;Россия
26/09/13 00:00;80;4;23;;Транспорт;Россия
26/09/13 00:00;80;4;145,2;Приправа для глинтвейна;Досуг;Россия
26/09/13 00:00;80;4;200;;Питание;Россия
26/09/13 00:00;80;4;289;Вино;Досуг;Россия
26/09/13 00:00;80;4;15400;;Жильё/Аренда;Россия
26/09/13 00:00;80;4;300;66382;Жильё/Электроэнергия;Россия
26/09/13 00:00;80;4;23;;Транспорт;Россия
26/09/13 00:00;80;4;639;Книга;Образование;Россия
26/09/13 00:00;80;4;646;Горожанка;Питание;Россия
27/09/13 00:00;80;5;30;;Питание;Россия
27/09/13 00:00;80;5;123,5;;Питание;Россия
27/09/13 00:00;80;5;44;;Питание;Россия
28/09/13 00:00;80;6;23;;Транспорт;Россия
28/09/13 00:00;80;6;23;;Транспорт;Россия
28/09/13 00:00;80;6;2334;Постельное белье, подушка, мелочь из IKEA;Хозяйство;Россия
28/09/13 00:00;80;6;1001;Горожанка;Питание;Россия
29/09/13 00:00;80;7;100;Покер;Досуг/Настолки;Россия
30/09/13 00:00;81;1;170;;Питание;Россия
30/09/13 00:00;81;1;355;;Канцелярия;Россия
30/09/13 00:00;81;1;650;;Связь/Интернет;Россия
01/10/13 00:00;81;2;72,4;;Питание;Россия
01/10/13 00:00;81;2;40;;Питание;Россия
01/10/13 00:00;81;2;600;Театр оперы и балета. Дон Кихот;Досуг;Россия
01/10/13 00:00;81;2;149;Овердрафт;Прочие;Россия
02/10/13 00:00;81;3;3263;Языковая школа;Образование;Россия
02/10/13 00:00;81;3;30;;Питание;Россия
02/10/13 00:00;81;3;104;;Питание;Россия
03/10/13 00:00;81;4;30;;Питание;Россия
03/10/13 00:00;81;4;93,5;;Питание;Россия
03/10/13 00:00;81;4;457,71;Алкоголь;Досуг;Россия
03/10/13 00:00;81;4;774,29;;Питание;Россия
04/10/13 00:00;81;5;865;Анализы;Медицина;Россия
04/10/13 00:00;81;5;46,6;;Питание;Россия
05/10/13 00:00;81;6;23;;Транспорт;Россия
05/10/13 00:00;81;6;290;Кино Гравитация;Досуг;Россия
05/10/13 00:00;81;6;80;;Питание;Россия
05/10/13 00:00;81;6;150;;Связь/Телефон;Россия
05/10/13 00:00;81;6;150;;Связь/Телефон;Россия
07/10/13 00:00;82;1;75,7;;Питание;Россия
07/10/13 00:00;82;1;165,39;;Гигиена;Россия
07/10/13 00:00;82;1;69,77;;Одежда;Россия
07/10/13 00:00;82;1;278,91;;Питание;Россия
08/10/13 00:00;82;2;30;;Питание;Россия
08/10/13 00:00;82;2;680,83;?;Прочие;Россия
08/10/13 00:00;82;2;107;;Питание;Россия
08/10/13 00:00;82;2;135,12;;Питание;Россия
08/10/13 00:00;82;2;130,88;;Гигиена;Россия
08/10/13 00:00;82;2;650;;Связь/Интернет;Россия
09/10/13 00:00;82;3;31;;Питание;Россия
09/10/13 00:00;82;3;98;;Питание;Россия
09/10/13 00:00;82;3;75;;Питание;Россия
09/10/13 00:00;82;3;144;;Питание;Россия
10/10/13 00:00;82;4;30;;Питание;Россия
10/10/13 00:00;82;4;112,9;;Питание;Россия
10/10/13 00:00;82;4;132;;Питание;Россия
10/10/13 00:00;82;4;122;Покер;Досуг;Россия
10/10/13 00:00;82;4;110;;Питание;Россия
11/10/13 00:00;82;5;111,6;;Питание;Россия
12/10/13 00:00;82;6;23;;Транспорт;Россия
12/10/13 00:00;82;6;700;Пэйнтбол;Досуг;Россия
13/10/13 00:00;82;7;20;;Транспорт;Россия
13/10/13 00:00;82;7;20;;Транспорт;Россия
13/10/13 00:00;82;7;103;;Питание;Россия
14/10/13 00:00;83;1;30;;Питание;Россия
14/10/13 00:00;83;1;122,5;;Питание;Россия
14/10/13 00:00;83;1;67,1;;Питание;Россия
14/10/13 00:00;83;1;80;;Питание;Россия
15/10/13 00:00;83;2;30;;Питание;Россия
15/10/13 00:00;83;2;137,2;;Питание;Россия
15/10/13 00:00;83;2;1600;Эстет;Медицина;Россия
15/10/13 00:00;83;2;100;;Транспорт;Россия
15/10/13 00:00;83;2;110;;Медицина;Россия
15/10/13 00:00;83;2;10,9;;Гигиена;Россия
15/10/13 00:00;83;2;304,1;;Питание;Россия
16/10/13 00:00;83;3;25;;Питание;Россия
16/10/13 00:00;83;3;98;;Питание;Россия
16/10/13 00:00;83;3;40,9;;Питание;Россия
16/10/13 00:00;83;3;171,1;;Гигиена;Россия
17/10/13 00:00;83;4;30;;Питание;Россия
17/10/13 00:00;83;4;135,9;;Питание;Россия
20/10/13 00:00;83;7;698,1;;Питание;Россия
20/10/13 00:00;83;7;1000;Жилье;Досуг;Россия
21/10/13 00:00;84;1;30;;Питание;Россия
21/10/13 00:00;84;1;71,7;;Питание;Россия
21/10/13 00:00;84;1;19;;Питание;Россия
21/10/13 00:00;84;1;100;;Связь/Телефон;Россия
21/10/13 00:00;84;1;1450;Трансфер;Досуг;Россия
22/10/13 00:00;84;2;17;;Питание;Россия
22/10/13 00:00;84;2;115;;Питание;Россия
